plane u v typecode idx captureblock slink captureblockidx fedid zside
2 7 5 ML-F3W 4 1 1 0 422 -1
2 7 6 ML-F3W 4 0 0 0 37 -1
2 7 6 ML-F3W 8 1 1 0 422 -1
2 7 7 ML-F3W 9 0 0 0 433 -1
2 7 7 ML-F3W 9 0 0 0 133 -1
2 7 8 ML-F3W 9 1 1 0 122 -1
2 7 9 ML-F3W 6 1 1 0 122 -1
2 8 -1 ML-T3W 10 1 1 0 506 -1
2 8 0 ML-F3W 10 0 0 0 49 -1
2 8 0 ML-F3W 10 0 0 0 517 -1
2 8 1 ML-F3W 5 0 0 0 421 -1
2 8 1 ML-F3W 9 1 1 0 38 -1
2 8 2 ML-F3W 9 0 0 0 421 -1
2 8 2 ML-F3W 5 1 1 0 38 -1
2 8 3 ML-F3W 4 2 0 1 13 -1
2 8 3 ML-F3W 1 1 1 0 422 -1
2 8 4 ML-F3W 11 0 0 0 49 -1
2 8 4 ML-F3W 11 0 0 0 433 -1
2 8 5 ML-F3W 4 2 0 1 397 -1
2 8 5 ML-F3W 1 1 1 0 38 -1
2 8 6 ML-F3W 9 0 0 0 37 -1
2 8 6 ML-F3W 5 1 1 0 422 -1
2 8 7 ML-F3W 5 0 0 0 37 -1
2 8 7 ML-F3W 9 1 1 0 422 -1
2 8 8 ML-F3W 10 0 0 0 433 -1
2 8 8 ML-F3W 10 0 0 0 133 -1
2 8 9 ML-T3W 10 1 1 0 122 -1
2 9 1 ML-B3W 6 0 0 0 421 -1
2 9 1 ML-T3W 10 1 1 0 38 -1
2 9 2 ML-F3W 10 0 0 0 421 -1
2 9 2 ML-F3W 6 1 1 0 38 -1
2 9 3 ML-F3W 5 2 0 1 13 -1
2 9 3 ML-F3W 2 1 1 0 422 -1
2 9 4 ML-F3W 0 1 1 0 50 -1
2 9 4 ML-F3W 1 1 1 0 434 -1
2 9 5 ML-F3W 0 1 1 0 434 -1
2 9 5 ML-F3W 1 1 1 0 50 -1
2 9 6 ML-F3W 5 2 0 1 397 -1
2 9 6 ML-F3W 2 1 1 0 38 -1
2 9 7 ML-F3W 10 0 0 0 37 -1
2 9 7 ML-F3W 6 1 1 0 422 -1
2 9 8 ML-B3W 6 0 0 0 37 -1
2 9 8 ML-T3W 10 1 1 0 422 -1
2 10 4 ML-R3W 2 1 1 0 50 -1
2 10 4 ML-L3W 4 1 1 0 434 -1
2 10 5 ML-L3W 3 1 1 0 50 -1
2 10 5 ML-L3W 3 1 1 0 434 -1
2 10 6 ML-R3W 2 1 1 0 434 -1
2 10 6 ML-L3W 4 1 1 0 50 -1
3 -10 -7 ML-T3W 3 3 1 1 314 -1
3 -10 -6 ML-53W 4 3 1 1 314 -1
3 -10 -5 ML-R3W 9 2 0 1 313 -1
3 -10 -4 ML-53W 10 2 0 1 313 -1
3 -10 -3 ML-B3W 5 2 0 1 313 -1
3 -9 -8 ML-T3W 9 1 1 0 338 -1
3 -9 -7 ML-F3W 1 2 0 1 337 -1
3 -9 -6 ML-F3W 2 3 1 1 314 -1
3 -9 -5 ML-F3W 7 2 0 1 313 -1
3 -9 -4 ML-F3W 8 2 0 1 313 -1
3 -9 -3 ML-F3W 4 2 0 1 313 -1
3 -9 -2 ML-F3W 5 2 0 1 337 -1
3 -9 -1 ML-F3W 9 2 0 1 337 -1
3 -8 -9 ML-F3W 9 2 0 1 445 -1
3 -8 -8 ML-F3W 1 4 0 2 421 -1
3 -8 -7 ML-F3W 8 1 1 0 338 -1
3 -8 -6 ML-F3W 0 2 0 1 337 -1
3 -8 -5 ML-F3W 1 3 1 1 314 -1
3 -8 -4 ML-F3W 6 2 0 1 313 -1
3 -8 -3 ML-F3W 3 2 0 1 313 -1
3 -8 -2 ML-F3W 4 2 0 1 337 -1
3 -8 -1 ML-F3W 8 2 0 1 337 -1
3 -8 0 ML-F3W 5 1 1 0 302 -1
3 -8 1 ML-T3W 9 1 1 0 254 -1
3 -7 -10 ML-B3W 0 3 1 1 422 -1
3 -7 -9 ML-F3W 5 2 0 1 445 -1
3 -7 -8 ML-F3W 8 2 0 1 445 -1
3 -7 -7 ML-F3W 0 4 0 2 421 -1
3 -7 -6 ML-F3W 7 1 1 0 338 -1
3 -7 -5 ML-F3W 11 1 1 0 338 -1
3 -7 -4 ML-F3W 0 3 1 1 314 -1
3 -7 -3 ML-F3W 2 2 0 1 313 -1
3 -7 -2 ML-F3W 3 2 0 1 337 -1
3 -7 -1 ML-F3W 7 2 0 1 337 -1
3 -7 0 ML-F3W 4 1 1 0 302 -1
3 -7 1 ML-F3W 8 1 1 0 254 -1
3 -7 2 ML-F3W 1 2 0 1 253 -1
3 -7 3 ML-T3W 11 3 1 1 230 -1
3 -6 -10 ML-53W 4 3 1 1 422 -1
3 -6 -9 ML-F3W 11 2 0 1 421 -1
3 -6 -8 ML-F3W 4 2 0 1 445 -1
3 -6 -7 ML-F3W 7 2 0 1 445 -1
3 -6 -6 ML-F3W 11 2 0 1 445 -1
3 -6 -5 ML-F3W 6 1 1 0 338 -1
3 -6 -4 ML-F3W 10 1 1 0 338 -1
3 -6 -3 ML-F3W 11 2 0 1 313 -1
3 -6 -2 ML-F3W 2 2 0 1 337 -1
3 -6 -1 ML-F3W 6 2 0 1 337 -1
3 -6 0 ML-F3W 11 2 0 1 337 -1
3 -6 1 ML-F3W 7 1 1 0 254 -1
3 -6 2 ML-F3W 0 2 0 1 253 -1
3 -6 3 ML-F3W 9 3 1 1 230 -1
3 -6 4 ML-53W 10 3 1 1 230 -1
3 -5 -10 ML-R3W 5 3 1 1 422 -1
3 -5 -9 ML-F3W 2 3 1 1 422 -1
3 -5 -8 ML-F3W 10 2 0 1 421 -1
3 -5 -7 ML-F3W 3 2 0 1 445 -1
3 -5 -6 ML-F3W 6 2 0 1 445 -1
3 -5 -5 ML-F3W 10 2 0 1 445 -1
3 -5 -4 MH-F2W 3 1 1 0 302 -1
3 -5 -3 MH-F2W 4 1 1 0 338 -1
3 -5 -2 MH-F2W 5 1 1 0 338 -1
3 -5 -1 MH-F2W 0 1 1 0 302 -1
3 -5 0 ML-F3W 10 2 0 1 337 -1
3 -5 1 ML-F3W 6 1 1 0 254 -1
3 -5 2 ML-F3W 11 1 1 0 254 -1
3 -5 3 ML-F3W 8 3 1 1 230 -1
3 -5 4 ML-F3W 3 3 1 1 230 -1
3 -5 5 ML-R3W 5 3 1 1 230 -1
3 -4 -10 ML-53W 10 3 1 1 422 -1
3 -4 -9 ML-F3W 3 3 1 1 422 -1
3 -4 -8 ML-F3W 1 3 1 1 422 -1
3 -4 -7 ML-F3W 9 2 0 1 421 -1
3 -4 -6 ML-F3W 2 2 0 1 445 -1
3 -4 -5 MH-F2W 5 2 0 1 421 -1
3 -4 -4 MH-F2W 1 2 0 1 421 -1
3 -4 -3 MH-F2W 2 1 1 0 302 -1
3 -4 -2 MH-F2W 3 1 1 0 338 -1
3 -4 -1 MH-F2W 11 0 0 0 301 -1
3 -4 0 MH-F2W 1 2 0 1 313 -1
3 -4 1 MH-F2W 8 2 0 1 229 -1
3 -4 2 ML-F3W 10 1 1 0 254 -1
3 -4 3 ML-F3W 7 3 1 1 230 -1
3 -4 4 ML-F3W 1 3 1 1 230 -1
3 -4 5 ML-F3W 2 3 1 1 230 -1
3 -4 6 ML-53W 4 3 1 1 230 -1
3 -3 -10 ML-T3W 11 3 1 1 422 -1
3 -3 -9 ML-F3W 9 3 1 1 422 -1
3 -3 -8 ML-F3W 8 3 1 1 422 -1
3 -3 -7 ML-F3W 7 3 1 1 422 -1
3 -3 -6 ML-F3W 6 3 1 1 422 -1
3 -3 -5 MH-F2W 4 1 1 0 446 -1
3 -3 -4 MH-F2W 4 2 0 1 421 -1
3 -3 -3 MH-F1W 0 2 0 1 421 -1
3 -3 -2 MH-F1W 1 1 1 0 302 -1
3 -3 -1 MH-F1W 10 0 0 0 301 -1
3 -3 0 MH-F1W 0 2 0 1 313 -1
3 -3 1 MH-F2W 7 2 0 1 229 -1
3 -3 2 MH-F2W 5 1 1 0 254 -1
3 -3 3 ML-F3W 6 3 1 1 230 -1
3 -3 4 ML-F3W 9 2 0 1 229 -1
3 -3 5 ML-F3W 10 2 0 1 229 -1
3 -3 6 ML-F3W 11 2 0 1 229 -1
3 -3 7 ML-B3W 0 3 1 1 230 -1
3 -2 -9 ML-F3W 1 2 0 1 445 -1
3 -2 -8 ML-F3W 0 2 0 1 445 -1
3 -2 -7 ML-F3W 11 1 1 0 446 -1
3 -2 -6 ML-F3W 10 1 1 0 446 -1
3 -2 -5 MH-F2W 5 1 1 0 446 -1
3 -2 -4 MH-F2W 3 1 1 0 446 -1
3 -2 -3 MH-F1W 3 2 0 1 421 -1
3 -2 -2 MH-B1W 11 1 1 0 422 -1
3 -2 -1 MH-L1W 9 0 0 0 301 -1
3 -2 0 MH-B1W 11 1 1 0 314 -1
3 -2 1 MH-F1W 6 2 0 1 229 -1
3 -2 2 MH-F2W 3 1 1 0 254 -1
3 -2 3 MH-F2W 4 1 1 0 254 -1
3 -2 4 ML-F3W 2 2 0 1 253 -1
3 -2 5 ML-F3W 3 2 0 1 253 -1
3 -2 6 ML-F3W 4 2 0 1 253 -1
3 -2 7 ML-F3W 5 2 0 1 253 -1
3 -1 -9 ML-T3W 9 1 1 0 446 -1
3 -1 -8 ML-F3W 8 1 1 0 446 -1
3 -1 -7 ML-F3W 7 1 1 0 446 -1
3 -1 -6 ML-F3W 6 1 1 0 446 -1
3 -1 -5 MH-F2W 8 2 0 1 421 -1
3 -1 -4 MH-F2W 7 2 0 1 421 -1
3 -1 -3 MH-F1W 6 2 0 1 421 -1
3 -1 -2 MH-L1W 2 2 0 1 421 -1
3 -1 1 MH-L1W 2 2 0 1 229 -1
3 -1 2 MH-F1W 3 2 0 1 229 -1
3 -1 3 MH-F2W 4 2 0 1 229 -1
3 -1 4 MH-F2W 5 2 0 1 229 -1
3 -1 5 ML-F3W 6 2 0 1 253 -1
3 -1 6 ML-F3W 7 2 0 1 253 -1
3 -1 7 ML-F3W 8 2 0 1 253 -1
3 -1 8 ML-F3W 9 2 0 1 253 -1
3 0 -8 ML-F3W 5 1 1 0 494 -1
3 0 -7 ML-F3W 4 1 1 0 494 -1
3 0 -6 ML-F3W 11 2 0 1 529 -1
3 0 -5 ML-F3W 10 2 0 1 529 -1
3 0 -4 MH-F2W 1 2 0 1 505 -1
3 0 -3 MH-F1W 0 2 0 1 505 -1
3 0 -2 MH-B1W 11 1 1 0 506 -1
3 0 2 MH-B1W 11 1 1 0 230 -1
3 0 3 MH-F1W 0 2 0 1 229 -1
3 0 4 MH-F2W 1 2 0 1 229 -1
3 0 5 ML-F3W 10 2 0 1 253 -1
3 0 6 ML-F3W 11 2 0 1 253 -1
3 0 7 ML-F3W 0 4 0 2 229 -1
3 0 8 ML-F3W 1 4 0 2 229 -1
3 1 -8 ML-F3W 9 2 0 1 529 -1
3 1 -7 ML-F3W 8 2 0 1 529 -1
3 1 -6 ML-F3W 7 2 0 1 529 -1
3 1 -5 ML-F3W 6 2 0 1 529 -1
3 1 -4 MH-F2W 0 1 1 0 494 -1
3 1 -3 MH-F2W 11 0 0 0 493 -1
3 1 -2 MH-F1W 10 0 0 0 493 -1
3 1 -1 MH-L1W 9 0 0 0 493 -1
3 1 2 MH-L1W 9 0 0 0 109 -1
3 1 3 MH-F1W 1 1 1 0 110 -1
3 1 4 MH-F2W 2 1 1 0 110 -1
3 1 5 MH-F2W 3 1 1 0 110 -1
3 1 6 ML-F3W 6 1 1 0 146 -1
3 1 7 ML-F3W 7 1 1 0 146 -1
3 1 8 ML-F3W 8 1 1 0 146 -1
3 1 9 ML-T3W 9 1 1 0 146 -1
3 2 -7 ML-F3W 5 2 0 1 529 -1
3 2 -6 ML-F3W 4 2 0 1 529 -1
3 2 -5 ML-F3W 3 2 0 1 529 -1
3 2 -4 ML-F3W 2 2 0 1 529 -1
3 2 -3 MH-F2W 5 1 1 0 530 -1
3 2 -2 MH-F2W 3 1 1 0 530 -1
3 2 -1 MH-F1W 1 1 1 0 494 -1
3 2 0 MH-B1W 11 1 1 0 38 -1
3 2 1 MH-L1W 2 2 0 1 37 -1
3 2 2 MH-B1W 11 1 1 0 122 -1
3 2 3 MH-F1W 10 0 0 0 109 -1
3 2 4 MH-F2W 3 1 1 0 146 -1
3 2 5 MH-F2W 4 1 1 0 146 -1
3 2 6 ML-F3W 10 1 1 0 146 -1
3 2 7 ML-F3W 11 1 1 0 146 -1
3 2 8 ML-F3W 0 2 0 1 145 -1
3 2 9 ML-F3W 1 2 0 1 145 -1
3 3 -7 ML-B3W 5 2 0 1 505 -1
3 3 -6 ML-F3W 4 2 0 1 505 -1
3 3 -5 ML-F3W 3 2 0 1 505 -1
3 3 -4 ML-F3W 2 2 0 1 505 -1
3 3 -3 ML-F3W 11 2 0 1 505 -1
3 3 -2 MH-F2W 4 1 1 0 530 -1
3 3 -1 MH-F2W 2 1 1 0 494 -1
3 3 0 MH-F1W 0 2 0 1 37 -1
3 3 1 MH-F1W 3 2 0 1 37 -1
3 3 2 MH-F1W 6 2 0 1 37 -1
3 3 3 MH-F1W 0 2 0 1 121 -1
3 3 4 MH-F2W 11 0 0 0 109 -1
3 3 5 MH-F2W 5 1 1 0 146 -1
3 3 6 ML-F3W 11 2 0 1 121 -1
3 3 7 ML-F3W 0 3 1 1 122 -1
3 3 8 ML-F3W 1 3 1 1 122 -1
3 3 9 ML-F3W 2 3 1 1 122 -1
3 3 10 ML-T3W 3 3 1 1 122 -1
3 4 -6 ML-53W 10 2 0 1 505 -1
3 4 -5 ML-F3W 8 2 0 1 505 -1
3 4 -4 ML-F3W 6 2 0 1 505 -1
3 4 -3 ML-F3W 0 3 1 1 506 -1
3 4 -2 ML-F3W 10 1 1 0 530 -1
3 4 -1 MH-F2W 3 1 1 0 494 -1
3 4 0 MH-F2W 1 2 0 1 37 -1
3 4 1 MH-F2W 4 2 0 1 37 -1
3 4 2 MH-F2W 3 1 1 0 62 -1
3 4 3 MH-F2W 7 2 0 1 37 -1
3 4 4 MH-F2W 1 2 0 1 121 -1
3 4 5 MH-F2W 0 1 1 0 110 -1
3 4 6 ML-F3W 2 2 0 1 145 -1
3 4 7 ML-F3W 2 2 0 1 121 -1
3 4 8 ML-F3W 6 2 0 1 121 -1
3 4 9 ML-F3W 7 2 0 1 121 -1
3 4 10 ML-53W 4 3 1 1 122 -1
3 5 -5 ML-R3W 9 2 0 1 505 -1
3 5 -4 ML-F3W 7 2 0 1 505 -1
3 5 -3 ML-F3W 1 3 1 1 506 -1
3 5 -2 ML-F3W 11 1 1 0 530 -1
3 5 -1 ML-F3W 6 1 1 0 530 -1
3 5 0 ML-F3W 10 2 0 1 61 -1
3 5 1 MH-F2W 5 2 0 1 37 -1
3 5 2 MH-F2W 4 1 1 0 62 -1
3 5 3 MH-F2W 5 1 1 0 62 -1
3 5 4 MH-F2W 8 2 0 1 37 -1
3 5 5 ML-F3W 10 2 0 1 145 -1
3 5 6 ML-F3W 6 2 0 1 145 -1
3 5 7 ML-F3W 3 2 0 1 145 -1
3 5 8 ML-F3W 3 2 0 1 121 -1
3 5 9 ML-F3W 8 2 0 1 121 -1
3 5 10 ML-R3W 9 2 0 1 121 -1
3 6 -4 ML-53W 4 3 1 1 506 -1
3 6 -3 ML-F3W 2 3 1 1 506 -1
3 6 -2 ML-F3W 0 2 0 1 529 -1
3 6 -1 ML-F3W 7 1 1 0 530 -1
3 6 0 ML-F3W 11 2 0 1 61 -1
3 6 1 ML-F3W 6 2 0 1 61 -1
3 6 2 ML-F3W 2 2 0 1 61 -1
3 6 3 ML-F3W 6 3 1 1 38 -1
3 6 4 ML-F3W 10 1 1 0 62 -1
3 6 5 ML-F3W 6 1 1 0 62 -1
3 6 6 ML-F3W 11 2 0 1 145 -1
3 6 7 ML-F3W 7 2 0 1 145 -1
3 6 8 ML-F3W 4 2 0 1 145 -1
3 6 9 ML-F3W 4 2 0 1 121 -1
3 6 10 ML-53W 10 2 0 1 121 -1
3 7 -3 ML-T3W 3 3 1 1 506 -1
3 7 -2 ML-F3W 1 2 0 1 529 -1
3 7 -1 ML-F3W 8 1 1 0 530 -1
3 7 0 ML-F3W 0 4 0 2 37 -1
3 7 1 ML-F3W 7 2 0 1 61 -1
3 7 2 ML-F3W 3 2 0 1 61 -1
3 7 3 ML-F3W 9 2 0 1 37 -1
3 7 4 ML-F3W 7 3 1 1 38 -1
3 7 5 ML-F3W 11 1 1 0 62 -1
3 7 6 ML-F3W 7 1 1 0 62 -1
3 7 7 ML-F3W 4 1 1 0 110 -1
3 7 8 ML-F3W 8 2 0 1 145 -1
3 7 9 ML-F3W 5 2 0 1 145 -1
3 7 10 ML-B3W 5 2 0 1 121 -1
3 8 -1 ML-T3W 9 1 1 0 530 -1
3 8 0 ML-F3W 1 4 0 2 37 -1
3 8 1 ML-F3W 8 2 0 1 61 -1
3 8 2 ML-F3W 4 2 0 1 61 -1
3 8 3 ML-F3W 10 2 0 1 37 -1
3 8 4 ML-F3W 1 3 1 1 38 -1
3 8 5 ML-F3W 8 3 1 1 38 -1
3 8 6 ML-F3W 0 2 0 1 61 -1
3 8 7 ML-F3W 8 1 1 0 62 -1
3 8 8 ML-F3W 5 1 1 0 110 -1
3 8 9 ML-F3W 9 2 0 1 145 -1
3 9 1 ML-F3W 9 2 0 1 61 -1
3 9 2 ML-F3W 5 2 0 1 61 -1
3 9 3 ML-F3W 11 2 0 1 37 -1
3 9 4 ML-F3W 2 3 1 1 38 -1
3 9 5 ML-F3W 3 3 1 1 38 -1
3 9 6 ML-F3W 9 3 1 1 38 -1
3 9 7 ML-F3W 1 2 0 1 61 -1
3 9 8 ML-T3W 9 1 1 0 62 -1
3 10 3 ML-B3W 0 3 1 1 38 -1
3 10 4 ML-53W 4 3 1 1 38 -1
3 10 5 ML-R3W 5 3 1 1 38 -1
3 10 6 ML-53W 10 3 1 1 38 -1
3 10 7 ML-T3W 11 3 1 1 38 -1
4 -10 -6 ML-R3W 10 1 1 0 278 -1
4 -10 -5 ML-L3W 9 1 1 0 278 -1
4 -10 -4 ML-L3W 7 1 1 0 278 -1
4 -9 -8 ML-T3W 10 3 1 1 290 -1
4 -9 -7 ML-F3W 6 3 1 1 290 -1
4 -9 -6 ML-F3W 5 3 1 1 338 -1
4 -9 -5 ML-F3W 8 1 1 0 278 -1
4 -9 -4 ML-F3W 6 1 1 0 278 -1
4 -9 -3 ML-F3W 2 3 1 1 290 -1
4 -9 -2 ML-F3W 10 2 0 1 289 -1
4 -9 -1 ML-B3W 6 2 0 1 289 -1
4 -8 -9 ML-B3W 3 1 1 0 218 -1
4 -8 -8 ML-F3W 4 1 1 0 278 -1
4 -8 -7 ML-F3W 9 3 1 1 290 -1
4 -8 -6 ML-F3W 5 3 1 1 290 -1
4 -8 -5 ML-F3W 4 3 1 1 338 -1
4 -8 -4 ML-F3W 5 1 1 0 278 -1
4 -8 -3 ML-F3W 1 3 1 1 290 -1
4 -8 -2 ML-F3W 9 2 0 1 289 -1
4 -8 -1 ML-F3W 5 2 0 1 289 -1
4 -7 -9 ML-F3W 7 1 1 0 218 -1
4 -7 -8 ML-F3W 2 1 1 0 218 -1
4 -7 -7 ML-F3W 3 1 1 0 278 -1
4 -7 -6 ML-F3W 8 3 1 1 290 -1
4 -7 -5 ML-F3W 4 3 1 1 290 -1
4 -7 -4 ML-F3W 3 3 1 1 338 -1
4 -7 -3 ML-F3W 0 3 1 1 290 -1
4 -7 -2 ML-F3W 8 2 0 1 289 -1
4 -7 -1 ML-F3W 4 2 0 1 289 -1
4 -6 -10 ML-L3W 4 1 1 0 194 -1
4 -6 -9 ML-F3W 11 1 1 0 218 -1
4 -6 -8 ML-F3W 6 1 1 0 218 -1
4 -6 -7 ML-F3W 1 1 1 0 218 -1
4 -6 -6 ML-F3W 2 1 1 0 278 -1
4 -6 -5 ML-F3W 7 3 1 1 290 -1
4 -6 -4 ML-F3W 3 3 1 1 290 -1
4 -6 -3 ML-F3W 11 2 0 1 289 -1
4 -6 -2 ML-F3W 7 2 0 1 289 -1
4 -6 -1 ML-F3W 3 2 0 1 289 -1
4 -5 -10 ML-L3W 3 1 1 0 194 -1
4 -5 -9 ML-F3W 1 1 1 0 194 -1
4 -5 -8 ML-F3W 10 1 1 0 218 -1
4 -5 -7 ML-F3W 5 1 1 0 218 -1
4 -5 -6 ML-F3W 0 1 1 0 218 -1
4 -5 -5 ML-F2W 1 1 1 0 278 -1
4 -5 -4 MH-F2W 2 2 0 1 289 -1
4 -5 -3 MH-F2W 1 2 0 1 289 -1
4 -5 -2 MH-F2W 2 3 1 1 338 -1
4 -5 -1 MH-F2W 0 1 1 0 278 -1
4 -4 -10 ML-R3W 2 1 1 0 194 -1
4 -4 -9 ML-F3W 0 1 1 0 194 -1
4 -4 -8 ML-F3W 11 0 0 0 193 -1
4 -4 -7 ML-F3W 9 1 1 0 218 -1
4 -4 -6 ML-F3W 4 1 1 0 218 -1
4 -4 -5 MH-F2W 6 0 0 0 193 -1
4 -4 -4 MH-F2W 8 0 0 0 277 -1
4 -4 -3 MH-F2W 0 2 0 1 289 -1
4 -4 -2 MH-F2W 1 3 1 1 338 -1
4 -4 -1 MH-F2W 11 0 0 0 277 -1
4 -3 -9 ML-F3W 5 0 0 0 265 -1
4 -3 -8 ML-F3W 4 0 0 0 265 -1
4 -3 -7 ML-F3W 3 0 0 0 265 -1
4 -3 -6 ML-F3W 8 1 1 0 218 -1
4 -3 -5 MH-F2W 2 0 0 0 265 -1
4 -3 -4 MH-F2W 5 0 0 0 193 -1
4 -3 -3 MH-F1W 7 0 0 0 277 -1
4 -3 -2 MH-F1W 0 3 1 1 338 -1
4 -3 -1 MH-F1W 10 0 0 0 277 -1
4 -2 -9 ML-F3W 3 2 0 1 217 -1
4 -2 -8 ML-F3W 2 2 0 1 217 -1
4 -2 -7 ML-F3W 1 2 0 1 217 -1
4 -2 -6 ML-F3W 0 2 0 1 217 -1
4 -2 -5 MH-F2W 11 0 0 0 217 -1
4 -2 -4 MH-F2W 1 0 0 0 265 -1
4 -2 -3 MH-F1W 4 0 0 0 193 -1
4 -2 -2 MH-B1W 6 0 0 0 277 -1
4 -2 -1 MH-R1W 9 0 0 0 277 -1
4 -1 -9 ML-T3W 7 2 0 1 217 -1
4 -1 -8 ML-F3W 6 2 0 1 217 -1
4 -1 -7 ML-F3W 5 2 0 1 217 -1
4 -1 -6 ML-F3W 4 2 0 1 217 -1
4 -1 -5 MH-F2W 10 0 0 0 217 -1
4 -1 -4 MH-F2W 9 0 0 0 217 -1
4 -1 -3 MH-F1W 0 0 0 0 265 -1
4 -1 -2 MH-R1W 3 0 0 0 193 -1
4 0 -8 ML-F3W 10 0 0 0 193 -1
4 0 -7 ML-F3W 9 0 0 0 193 -1
4 0 -6 ML-F3W 8 0 0 0 193 -1
4 0 -5 ML-F2W 7 0 0 0 193 -1
4 0 -4 MH-F2W 2 0 0 0 193 -1
4 0 -3 MH-F1W 1 0 0 0 193 -1
4 0 -2 MH-B1W 0 0 0 0 193 -1
4 1 -8 ML-B3W 6 2 0 1 481 -1
4 1 -7 ML-F3W 5 2 0 1 481 -1
4 1 -6 ML-F3W 4 2 0 1 481 -1
4 1 -5 ML-F3W 3 2 0 1 481 -1
4 1 -4 MH-F2W 0 1 1 0 470 -1
4 1 -3 MH-F2W 11 0 0 0 469 -1
4 1 -2 MH-F1W 10 0 0 0 469 -1
4 1 -1 MH-R1W 9 0 0 0 469 -1
4 1 2 MH-R1W 9 0 0 0 85 -1
4 1 3 MH-F1W 10 0 0 0 85 -1
4 1 4 MH-F2W 11 0 0 0 85 -1
4 1 5 MH-F2W 0 1 1 0 86 -1
4 1 6 ML-F3W 3 2 0 1 97 -1
4 1 7 ML-F3W 4 2 0 1 97 -1
4 1 8 ML-F3W 5 2 0 1 97 -1
4 1 9 ML-B3W 6 2 0 1 97 -1
4 2 -7 ML-F3W 10 2 0 1 481 -1
4 2 -6 ML-F3W 9 2 0 1 481 -1
4 2 -5 ML-F3W 8 2 0 1 481 -1
4 2 -4 ML-F3W 7 2 0 1 481 -1
4 2 -3 MH-F2W 2 3 1 1 530 -1
4 2 -2 MH-F2W 1 3 1 1 530 -1
4 2 -1 MH-F1W 0 3 1 1 530 -1
4 2 0 MH-B1W 0 0 0 0 1 -1
4 2 0 MH-B1W 6 0 0 0 469 -1
4 2 1 MH-R1W 3 0 0 0 1 -1
4 2 1 MH-R1W 3 0 0 0 385 -1
4 2 2 MH-B1W 0 0 0 0 385 -1
4 2 2 MH-B1W 6 0 0 0 85 -1
4 2 3 MH-F1W 0 3 1 1 146 -1
4 2 4 MH-F2W 1 3 1 1 146 -1
4 2 5 MH-F2W 2 3 1 1 146 -1
4 2 6 ML-F3W 7 2 0 1 97 -1
4 2 7 ML-F3W 8 2 0 1 97 -1
4 2 8 ML-F3W 9 2 0 1 97 -1
4 2 9 ML-F3W 10 2 0 1 97 -1
4 3 -6 ML-F3W 2 3 1 1 482 -1
4 3 -5 ML-F3W 1 3 1 1 482 -1
4 3 -4 ML-F3W 0 3 1 1 482 -1
4 3 -3 ML-F3W 11 2 0 1 481 -1
4 3 -2 MH-F2W 1 2 0 1 481 -1
4 3 -1 MH-F2W 0 2 0 1 481 -1
4 3 0 MH-F1W 1 0 0 0 1 -1
4 3 0 MH-F1W 7 0 0 0 469 -1
4 3 1 MH-F1W 4 0 0 0 385 -1
4 3 1 MH-F1W 0 0 0 0 73 -1
4 3 2 MH-F1W 4 0 0 0 1 -1
4 3 2 MH-F1W 0 0 0 0 457 -1
4 3 3 MH-F1W 1 0 0 0 385 -1
4 3 3 MH-F1W 7 0 0 0 85 -1
4 3 4 MH-F2W 0 2 0 1 97 -1
4 3 5 MH-F2W 1 2 0 1 97 -1
4 3 6 ML-F3W 11 2 0 1 97 -1
4 3 7 ML-F3W 0 3 1 1 98 -1
4 3 8 ML-F3W 1 3 1 1 98 -1
4 3 9 ML-F3W 2 3 1 1 98 -1
4 4 -6 ML-L3W 7 1 1 0 470 -1
4 4 -5 ML-F3W 6 1 1 0 470 -1
4 4 -4 ML-F3W 5 1 1 0 470 -1
4 4 -3 ML-F3W 3 3 1 1 530 -1
4 4 -2 ML-F3W 3 3 1 1 482 -1
4 4 -1 MH-F2W 2 2 0 1 481 -1
4 4 0 MH-F2W 2 0 0 0 1 -1
4 4 0 MH-F2W 8 0 0 0 469 -1
4 4 1 MH-F2W 5 0 0 0 385 -1
4 4 1 MH-F2W 9 0 0 0 25 -1
4 4 2 MH-F2W 1 0 0 0 73 -1
4 4 2 MH-F2W 1 0 0 0 457 -1
4 4 3 MH-F2W 5 0 0 0 1 -1
4 4 3 MH-F2W 9 0 0 0 409 -1
4 4 4 MH-F2W 2 0 0 0 385 -1
4 4 4 MH-F2W 8 0 0 0 85 -1
4 4 5 MH-F2W 2 2 0 1 97 -1
4 4 6 ML-F3W 3 3 1 1 98 -1
4 4 7 ML-F3W 3 3 1 1 146 -1
4 4 8 ML-F3W 5 1 1 0 86 -1
4 4 9 ML-F3W 6 1 1 0 86 -1
4 4 10 ML-L3W 7 1 1 0 86 -1
4 5 -5 ML-L3W 9 1 1 0 470 -1
4 5 -4 ML-F3W 8 1 1 0 470 -1
4 5 -3 ML-F3W 4 3 1 1 530 -1
4 5 -2 ML-F3W 4 3 1 1 482 -1
4 5 -1 ML-F3W 7 3 1 1 482 -1
4 5 0 ML-F2W 7 0 0 0 1 -1
4 5 0 ML-F2W 1 1 1 0 470 -1
4 5 1 MH-F2W 6 0 0 0 385 -1
4 5 1 MH-F2W 10 0 0 0 25 -1
4 5 2 MH-F2W 11 0 0 0 25 -1
4 5 2 MH-F2W 2 0 0 0 457 -1
4 5 3 MH-F2W 11 0 0 0 409 -1
